id,codSinapi,gtin,ncm,descp
29849,13261,7898362070563,63071000,FLANELA 29CMX49CM
29850,13261,7898362070570,63071000,FLANELA 38CMX58CM CRISTAL
29851,13261,7898126080098,63071000,FLANELA ENXUGA BEM 30X50
29852,13261,07898940433490,74181000,FLANELA ROMA TEXTIL
29853,13261,7898940433315,63071000,FLANELA 40X60 UN - UN
29854,13261,7898940433315,63071000,FLANELA ROMA TEXTIL 39 X 59CM
29855,13261,7898940433490,63071000,FLANELA ROMA 29X49CM
29856,13261,7898940433490,63071000,FLANELA 29CM X 49CM
29857,13261,7898362070570,63071000,FLANELA M 38X58CM
29858,13261,7898940433315,63071000,FLANELAS 40X60
29859,13261,7898362071133,63071000,FLANELA ROMA TEXTIL 29X49
29860,13261,07898357460300,63071000,FLANELA EMBALADA VER
29861,13261,07898357460362,63079090,FLANELA AZUL CLARO 3
29862,13261,07898357460645,63079090,FLANELA ROXA 39X59 C
29867,13261,7898940433490,63071000,FLANELA C LUNA 29CMX49CM
29868,13261,7898940433315,63071000,FLANELA 39X59 VER-BR-LAR TECEL
29869,13261,7898362070921,63071000,FLANELA 48X78CM CRISTAL
29870,13261,7898362070938,63071000,FLANELA CRISTAL BCO 38 78CM
29871,13261,7898940433315,63071000,FLANELA C LUNA 39CMX69CM
29872,13261,7898937124042,63071000,FLANELA OURO 28X48CM PANO FINO
29873,13261,7898357460294,63071000,FLANELA MC 49X79CM VERMELHA
29875,13261,7898357461376,63079010,PAN DE CHAO CRU MC FLANELAS 43 68CM
29876,13261,7898940433506,63071000,FLANELA  ROMA TEXTIL 49X79 CM A
29877,13261,7898243157536,63071000,FLANELA DISTRILAR 753 26X46 MULTIUSO - 26
29878,13261,7898940433506,63071000,FLANELA 49CM X 79CM - 1X1UND
29879,13261,07898952461511,74181000,FLANELA SAO JOSE
29880,13261,7898357461413,63071000,PANO DE CHAO FLANELADO
29882,13261,7898940433506,63071000,Flanela Amar 49x79 g Un
29883,13261,7896396109334,63022200,AVENTAL FLANELADO PLAST-LEO
29884,13261,7891040166053,63071000,FLANELA SCOTCH SB C/1 AM - 29
29886,13261,7891899010231,62092000,BABADOR CARICIA BABY FLANELAC/2 MINASREY
29888,13261,7896700808311,62092000,BABADOR PAPI 1950 21X19 KARINHO FLANELAD
29889,13261,7896396108320,39249000,"TOAL PLAST LEO MESA FLANELADA 1,35X1,35M"
29890,13261,7896700852444,96190000,CUEIRO FLANELADO PAPI BABY ESTAMPADO 80X80 MASCULI
29899,3148,07897321100785,68071000,#2806300#68071000# FITA VEDA TUDO 30CM 10M VEDACIT
29900,3148,7898932677468,68071000,FITA IMPERM ALUM VEDATUDO 10CMX10M DRYK
29902,3148,7894174211439,68071000,FITA MULTIUSO VEDA TUDO 20CM QUARTZOLIT
29903,3148,7898959829468,68071000,FITA MULTIUSO 45CM 10M ALUMINIO DRYKO VEDATUDO
29905,3148,7897871108811,68071000,FITA MULTIUSO 60CM 10MT VEDA FORTE
29906,3148,7897321126013,68071000,FITA MULTIUSO 45CMX10M ALUMINIO VEDACIT
29907,3148,7897321125962,68071000,FITA MULTIUSO 90CM 10MT VEDACIT
29908,14152,7898461578618,39206219,FITA METALICA 05 MM 50 M - 61 AZ ROYAL
29909,14152,7898461568657,39206219,FITA LANTECORES 10MMX50M METALICA AZ ROY - 26
29910,14152,7898461568657,39206219,FITA METALICA 10 MM 50 M - 61 AZ ROYAL
29911,14152,7898461568756,39206219,FITA LANTECORES 15MMX50M METALICA PINK
29912,12815,7896603846106,38249929,FITA CREPE 10M
29913,407,7898515551000,68071000,FITA MULTIUSO 30CM ALUMINIO 10MT HIPERFITA
29916,39634,07899790918816,35069190,"FITA ADESIVA 4,5CMX320M"
29917,39634,7898055540762,68071000,FITA AUTOADESIVA VIAFLEX 20CM - VIAPOL
29920,42481,00070330307582,96082000,MARCADO BIC COM PONTA DE FELTRO MARKI
29922,42481,7899655075616,56022900,FELTRO ADESIVO ANTI DESLIZANTE EVA C 12
29923,42481,7891040177776,63079090,FELTRO PROTE SCOTH FP-068 RED C/9 3M - 29
29925,42481,7891040177806,63079090,FELTRO BR SCOTCH FP-065 QUAD C/12 3M - 29
29926,42481,7000150031605,56039290,FELTRO MARA BABY 50X70 LI 48
29927,42481,07896526684854,56022100,FELTRO 20MM
29928,42481,7891040177899,63079090,FELTRO 3M QUAD MR G
29930,42481,7891040177806,56029000,FELTRO ADES 12PCS M SCOT MOVEIS QD BR 3M CT0012PC
29931,42481,7891040178094,63079090,FELTRO SCOTCH MOVEIS PESADOS RED G C/12P
29932,42481,7891040178100,63079090,FELTRO SCOTCH MOVEIS PESADOS RED M C/8P - 29
29933,42481,7891040178063,63079090,FELTRO ADES 06PCS P MOVEIS PES RD BR 3M CT0006PC
29934,42481,7896689093029,56029000,FELTRO ADESIVO REDONDO BR 25MM 12UN BEMFIXA
29935,42481,7891040177776,63079090,FELTRO ADES.SCOTCH RED.G
29936,42481,7899574010866,57049000,PROTETOR FELTRO RET.120X
29937,42481,7899574010804,57049000,PROTETOR FELTRO QUAD. 30
29938,42481,7896573926358,56029000,Feltro adesivo cinza quadrado 30x30x3mm 2635 PT 32 UN
29942,42481,7891187181339,56031420,FELTRO COLOR OBER PRETO 132
29943,42481,99105778,56022900,FELTRO SANTA FE 1M GOIABA
29949,42481,7896573902970,56029000,Feltro adesivo cinza 240x480x3 2970 PT 1 RL
29952,42481,7896647028285,95030080,XADREZ - CX DE MADEIRA 40CM S  FELTRO 28
29953,11468,7892327898414,83014000,FECHADURA DE SOBREPOR P/PORTAO SOPRANO
29955,11468,7892327898414,83014000,FECHADURA SOBREPOR SOPRANO PY PRETO
29957,11468,7893858406482,83014000,FECHADURA DE SOBREPOR 701/100 BR ESP. INOX STAM
29960,3103,7893858311793,83016000,CILINDRO P/FECHADURA GORJE 803/804/1801 CROM. 31179 STAM
29962,3103,7892327014852,83014000,FECHADURA WC SOUL RETA CROM. SOPRANO
29963,3103,7892327014692,83014000,FECHADURA INT. SOUL RETA CROM. SOPRANO
29964,3103,7898427936124,83014000,FECHADURA SILVANA INTERNA
29965,3103,7891249071868,83014000,FECHADURA WC BLF POP ALIANCA
29967,3103,07893858350679,83014000,FECHADURA STAM PORTA
29968,3103,7899105881217,83014000,FECHADURA 3F BUZ GIR GRF
29969,3103,7898230936113,83014000,FECHADURA 3F BUZ CORR BRA
29971,3103,7899476958433,83014000,FECHADURA PORTAO DE GIRO BCA
29972,3103,7898230935116,83014000,FECHADURA BCA PORTAO DE GIRO 1/2 MAC
29974,3103,7892327054797,83014000,FECHADURA BANHEIRO POPLINE RETA CROMADO SOPRANO
29975,3103,7893858318235,83014000,FECHADURA WC 823/03 INOX STAM
29977,3103,7893858572590,83014000,FECHADURA WC 823/11 ESP. PRETO FOSCO STAM
29978,3103,7893858350273,83014000,FECHADURA EXT. 803/03 ESP. OXIDADO (G) STAM
29979,3103,7892327012308,83014000,FECHADURA EXT. ANGRA BOLA PT SOPRANO
29980,3103,7890577441596,83014000,FECHADURA ZM 403xI ESP CR CONCEPT PADO
29983,3103,7891249071967,83014000,FECHADURA EXT IP INOX ESP PREMIUN ALIANCA
29984,3103,7893858350174,83014000,FECHADURA EXTERNA 601-602/03 ESP. INOX P/PORTA ALUM. STAM
29985,3103,7893858563871,83014000,FECHADURA EXT STAM 803/33 PRETO FOSCO ESP
29986,3103,7892327010366,83014000,FECHADURA EXTERNA POP LINE ALAVANCA ESP26 F CR SOPRANO
29989,3103,7895272407632,83012000,FECHADURA SUP PORTA MALA CELTA S/CIL
29990,3103,07893858564175,83014000,FECHADURA STAM SOBRE
29991,3103,7893858113502,83014000,FECHADURA BANH STAM 1820/21 INOX ALAVANCA
29992,3103,7891249080075,83014000,FECHADURA QUADRATTA PREM ROS 2600/81 EXT ALIANCA
29993,3103,7898290165621,83014000,FECHADURA HELA 2006/04 BELGICA CR.
29994,3103,7893858349758,83014000,FECHADURA INT STAM 813/21 INOX ROSETA
29995,3103,7893858104210,83014000,FECHADURA 1701/100 ESP. INOX P/PORTAO SOBR. STAM
29996,3103,7893858104210,83014000,FECHADURA 1701/100 GRAFITE - ESP. INOX - STAM
29997,3103,7891249029357,83014000,FECHADURA EXT F 2400 IP ALIANCA
29998,3103,7895272203326,83012000,FECHADURA PORTA DT KOMBI CLIPPER LD
29999,3103,7895272203333,83012000,FECHADURA PORTA DT KOMBI CLIPPER LE
30001,3103,7891249078386,83014000,FECHADURA WC CR ONDA ALIANCA
30002,3103,7893858113939,83014000,FECHADURA EXT STAM 1803/11 INOX ALAVANCA (TETRA)
30003,3103,7893858117425,83014000,FECHADURA INT ALAV/ESP 1610/21 INOX STAM PC0001PC
30004,3103,7898631030182,83014000,FECHADURA INT 1400 ROS IXE 1410/22RI M5 SILVANA
30005,3103,7890577511756,83014000,FECHADURA ZM 408B WC ROS CR CONCEPT PADO
30006,3103,7893858108935,83014000,FECHADURA 1006 BATER/CORRER ROS. QUAD. CROM. STAM
30009,3103,7895272703215,83012000,FECHADURA CAPO INF PALIO ADVENT 04/
30010,3103,7898631030199,83014000,FECHADURA WC ROS M5 1400 IXE 1420/22RI SILVANA
30011,3103,7893858381604,83014000,FECHADURA ESP INOX 805/27 STAM
30012,3103,7891249078362,83014000,FECHADURA EXT CR ONDA ALIANCA
30013,3103,7891249077860,83014000,FECHADURA INT CR ESPELHO QUADRATTA ALIANCA
30014,3103,7891249079420,83014000,FECHADURA QUADRATTA INVERT WC 4403 CR ROS ALIANCA
30016,3103,7890577351598,83014000,FECHADURA EXT ROS VIC PADO
30019,3103,7898280550574,83012000,FECHADURA PORTA CAM MB 1214/1418 D
30020,3103,7890577433928,83014000,FECHADURA ZM 411x90E CR RETRO PADO
30021,3103,7890577433867,83014000,FECHADURA ZM 221x90E CR NINA PADO
30041,13,7898128550018,53013000,ESTOPAS ALAGOAS 100G
30043,13,7898220830018,38190000,ESTOPA DE POLIMENTO 100G
30045,13,7898128550018,53013000,ESTOPA ALAGOAS POLIMENTOS E LIMPEZA 100G
30050,13,7898211490016,53013000,ESTOPA 150GR LIMPI BRILHA
30051,13,7898154610021,53013000,ESTOPA P/ POLIMENTO 80GR
30052,13,7893946473310,53013000,ESTOPA BRANCA NOVE54 63.40.200.004
30053,13,07896189200507,52029100,ESTOPA PARA POLIMENT
30055,13,7896498524028,53013000,ESTOPA LUXCAR POLIMENTO 20
30056,13,07896498544217,53013000,ESTOPA 400G LUXCAR
30057,13,7896498524028,53013000,ESTOPA LUXCAR 200G P/POLIMENTO - 26
30058,13,7898275013053,32091010,ESTOPA RODABRILL P/POLIMENTOS 200G
30060,13,7893946004033,53013000,ESTOPA BR POLIMENTO C/200G VONDER
30061,13,07890000014274,30066000,ESTOPA DE 1KG
30063,38124,7898652121029,35069900,ESPUMA EXPANSIVA PU USO GERAL 300ML/190G UNIPEGA
30066,38367,7897937400101,82055900,ESPATULA ACO 4CM CABO MAD MOMFORT PC0001PC
30067,38367,7898928797439,82055900,ESPATULA ACO TEMPERADO CABO MADEIRA N 4 COMPEL
30068,38367,7899389000960,82055900,ESPATULA ACO 135 4 CONDOR
30069,38367,7896380191604,82055900,ESPATULA ACO 6CM CABO PLAST 175/6 ATLAS PC0001PC
30070,38367,7897937406059,82055900,ESPATULA ACO 6CM CABO PLAST MOMFORT
30071,38367,7898159701366,82055900,ESPATULA ACO 10CM CABO PLAST MAX
30074,38367,7891055572405,82055900,ESPATULA DE ACO 10CM CONDOR REF857-10
30075,38367,7896380173150,82055900,ESPATULA ACO 08CM CB POLIUR 6255/12 ATLA PC0001PC
30076,38367,7896380190799,82055900,ESPATULA DE ACO 12CM ATLAS UN
30077,38367,07896380173167,82055900,"ESPATULA ACO CROMADO ATLAS 10,2CM"
30078,38367,7896380191628,82055900,ESPATULA ACO CARBONO (10) CM MULTIUSO 175/10  UN   ATLAS
30079,38367,7896380173174,82055900,"ESPATULA ACO CROMADO 12,7CM.ATLAS REF.6255/20"
30081,38367,7896380173112,82055900,ESPATULA ACO INOX 10CM ATLAS
30083,26021,7898526967869,96035000,JOGO ESCOVAS CIRCULARES C/5 LOTUS
30085,12,7891345355503,96039000,ESCOVA ACOCB 3FIL CABO MAD NORTON
30086,12,7896075711018,82032090,PINCA DEP ACO ESCOVADO PROF 10035 MERHEJE
30087,12,7891345355503,96039000,ESCOVA ACO/CB 3FIL CABO MAD NORTON UND
30088,12,7893946012328,96039000,ESCOVA ACO MANUAL 3 F CABO MAD VONDER** UN
30090,12,7891395001368,96034090,ESCOVA ACO RETANGULAR 1780-06 TIGRE UN
30097,12624,07897613333174,39259090,EMENDA CALHA TIGRE
30100,11451,7891417440335,83021000,DOBRADICA PORTAO TIPO LEME CRUZ FG 2.1 2 C 2PC
30102,11985,7898626569093,39241000,PRATO C/DIVISORIA ROSA BEBE
30104,11985,7896359012794,39241000,ESCO SANREMO C DIVISORIA REF308
30105,11985,7898925020868,39239000,PORTA COMPRIMIDOS 4 DIVISORIAS
30106,11985,7897816220103,39241000,PRATO PR26 TRIK TRIK C/DIVISORIA BRANCO
30107,11985,7898229181142,39241000,PORTA BOMBOM C/DIVISORIA - 1X1UND
30108,11985,7899808886922,39249000,DIVISORIA PARA ORG DE GAVETA L2 4 UN
30110,11985,7891115037189,39241000,POTE MARMITA 4 DIVISORIAS PLASVALE - 1X1UND
30111,11985,7898311000009,95059000,SUP PARA BALOES COM DIVISORIAS COM 4H BRANCO
30112,11985,4713195108203,39261000,DIVISORIA FICHARIO 012DIV YES VISOR 1
30113,11985,7898458704907,39241000,PRATO COM DIVISORIAS FUNNY MEAL - DOGUITO
30114,11985,7896202400150,39263000,DIVISORIA GAV.36X7CM 5PC
30115,11985,7896205291205,63079090,SACO P MEIAS C DIVISORIAS
30116,11985,7899525658116,39241000,PRATO URSINHO COM DIVISORIA AZUL - 5811 - BUBA SORT UNICO
30117,11985,7898943565310,39249000,CESTO ORGANIZADOR C/. ALCA E DIVISORIA 34X19X14 NAT - 876
30118,11985,7896679702368,39241000,PORTA TALHER COM TAMPA ( 6 DIVISORIAS )
30119,11985,7908103707044,39241000,PRATO COM DIVISORIAS GIRAFINHA 10704
30120,11985,7899525658062,39241000,KIT REFEICAO BUBA 5806 C/DIVISORIA AZ
30122,11985,7908103707020,39241000,PRATO COM DIVISORIAS MACAQUINHO
30123,11985,7908103707020,39241000,10702 PRATO COM DIVISORIAS MACAQUINHO
30124,11985,7898943567512,39249000,ORG PARAMOUNT 1199 C/DIVISORIA
30125,11985,7896042086712,39249000,CX C16 DIVISORIAS DUO
30126,11985,7898943569899,39249000,ORG PARAMOUNT 1126 DIAMOND C/ DIVISORIA - 26
30127,11985,7897511728072,39239000,EMB G540 GALVANOTEK C/4 DIVISORIAS - CX C/100
30128,11985,7896643445505,94036000,ESTANTE C/4 DIVISORIAS BR MULTIVISAO
30129,39523,7898089222580,94018000,DISPOSITIVO GALZERANO 8181CAPG COC GF
30130,26020,7899612731531,68051000,DISCO DE LIXA COM VELCRO 125MM G080
30132,26020,7898547051936,68053090,DISCO LIXA PLUMA BRANCO 125MM AA.320 DISFLEX
30133,26020,7899956620928,68053020,DISCO LIXA 5 G60 8 FUROS TIPO VELCRO - WORKER
30134,26020,7891792031128,68053020,DISCO NORTON DE LIXA 4.1/2 X 120
30135,26020,7891792031135,68053020,DISCO NORTON DE LIXA 4.1/2 X 050
30137,26020,7899885116554,68053020,DISCO LIXA FIBRA 4.12 GRAO 24 - WORKER
30138,26020,7899885116592,68053020,DISCO LIXA FIBRA 4.12 GRAO 80 - WORKER
30139,26020,7895316723957,68053020,DISCO LIXA GR50 115X22MM ACO F227 NORTON
30140,26020,7891792031111,68053020,DISCO DE LIXA 4.1/2 100 - NORTON
30141,26020,7895316723971,68053020,LIXA DISCO 60 115X22 NORTON UN
30143,26020,3165140247863,68053020,DISCO LIXA P/METAL 115MM GR36 BOSCHE
30144,26020,7899537407375,68053090,DISCO LIXA GR60 115X22MM FLAP LOYAL
30145,26020,3165140162890,68053020,DISCO LIXA P/METAL 115MM GR120 BOSCH
30146,26020,7893946465490,68053090,DISCO LIXA FLAP 4.1/2 GR 60 (C.FIBRA) 954
30147,26020,7891265014139,68053090,DISCO DE LIXA FLAP 4.1/2X7/8 Z120 REF. FDS115-120 STARRETT
30148,26020,7891345372494,68051000,DISCO LIXA GR120 115X22MM FLAP R801 NORT PC0001PC
30151,26019,7898526965957,68042219,DISCO DE DESBASTE 4.1/2 x 3/16 x 22.2 LOTUS
30154,25931,7899635901072,68042211,"DISCO CORTE 43X1,4X2,4 CX C/50"
30155,25931,7891345516492,68042211,DISCO CORTE 4 1/2 INOX CLAS AR101 NORTON
30157,25931,7891265148520,68042211,DISCO DE CORTE ACO 4.1/2X3/64X7/8 STARRETT
30161,25931,7899440064429,68042219,DISCO CORTE 412 INOX DIMAX
30163,25931,7897371606190,68042219,DISCO CORTE 115MM INOX 6190 STAMACO PC0001PC
30164,25931,7897371606138,68042219,DISCO CORTE 115MM METAL 6138 STAMACO PC0001PC
30165,25931,7891345140864,68042211,"DISCO DE CORTE 115X3,0X22,23MM NORTON UN"
30166,25931,7891345105436,68042211,DISCO CORTE 41/2 INOX 2TE CLASSIC NORTON PC0001PC
30168,25931,4059952524771,68042211,"DISCO DE CORTE INOX 180X1,6MM BOSCH UN"
30170,25931,7897181963735,68042211,"DISCO DE CORTE INOX 7"" HAMMER DI-1100"
30172,25931,9003172230009,68042211,"DISCO DE CORTE TYROLIT 178X3X22,23 41C A30Q BF -223000"
30173,25931,7898424337467,68042211,DISCO DE CORTE 7 ACO INOX LOYAL
30174,25931,7897371606206,68042190,DISCO CORTE 178MM INOX 6206 STAMACO PC0001PC
30175,25931,7891114095487,68042211,"DISCO DE CORTE INOX 7"" TRAM"
30176,25931,7897371606145,68042219,DISCO CORTE 178MM METAL 6145 STAMACO PC0001PC
30177,25931,7891114095487,68042211,DISCO CORTE FINO P/ACO INOX 7 TRAMONTINA
30178,25931,7898668700225,68042119,DISCO DE CORTE DIAMA TURBO MAX FERRAGENS
30180,25931,3165140658294,68042211,"DISCO  CORTE 115MMX22,23GR60 P/INOX BOSCH"
30181,25931,07891792999404,68042119,"DISCO DE CORTE TURBO 4,1/2 110MM NORTON"
30182,25931,7897451413465,68042119,DISCO DE CORTE CORTAG PARA MADEIRAS
30183,25931,7891345418314,68042211,DISCO DE CORTE 14X1/8X1 CLASSIC AR302 - NORTON
30184,25931,3165140744157,68042111,DISCO CORTE DIAMAN 105MM SEGMENTADO BOSCH
30185,25931,7897371604721,68042190,DISCO CORTE DIAM 180MM 7 TORNADO TURBO  STAMACO
30186,5330,7891260134061,38140090,SUVINIL EPOXI DILUENTE P/ EPOXI (57433727) 1/4
30187,38372,7897451466911,39269090,DESEMPENADEIRA PLASTICA 14X27CM LISA CORTAG
30188,38370,7897613524015,82055900,DESEMPENADEIRA DE ACO DENTADA 2401 COMPEL
30190,38370,7897937400514,82055900,DESEMPENADEIRA DE ACO 12X24CM LISA MOMFORT
30192,38370,7893946116217,82055900,DESEMPENADEIRA DE ACO DENTADA VONDER
30194,38370,7896003894646,82055900,DESEMPENADEIRA ACO T LISA C FEC 12X25CM
30196,5086,7899248165311,87141000,Corrente Coman 84 Elos Biz100/dream Ww3
30209,5328,7897011503179,32041990,CORANTE ART DUAS RODAS LIQUIDO INT LARAN
30210,5328,7897011503209,32041913,CORANTE ART DUAS RODAS LIQUIDO INT ROSA
30211,5328,7898329014623,32041913,CORANTE LIQUIDO PINK ICEBERG - 10ML
30212,5328,7898329014722,32041913,CORANTE LIQUIDO VERMELHO BORDEAUX ICEBERG CHEF 10ML
30213,5328,7898329013596,32041913,CORANTE LIQUIDO AZUL 10ML R.359 ICEBERG
30214,5328,7898329014708,32041913,CORANTE LIQUIDO AZUL JEANS 10ML - ICEBER
30215,5328,7899010478069,32050000,HIDROTINTAS CORANTE LIQUIDO 50ML MARROM UN
30216,5328,7899010478052,32050000,HIDROTINTAS CORANTE LIQUIDO 50ML OCRE UN
30217,5328,7897011503193,32041913,CORANTE LIQUIDO PRETO AMEIXA 10ML MIX
30218,5328,7898329013596,32041913,CORANTE LIQUIDO AZUL CHEF 10ML
30219,5328,7890000006620,32041700,CORANTE LIQUIDO 50ML VIOLETA HIDRACOR
30220,5328,7891323075287,32081010,CORANTE LIQUIDO VERMELHO 50ML
30221,5328,7892948021383,32041700,IQUINE CORANTE LIQUIDO 50ML VERDE** UN
30222,5328,7891175003018,32041913,Corante Liquido Regina Azul 10ml
30223,5328,7891260060506,32041700,SUVINIL CORANTE LIQUIDO 50ML OCRE UN
30227,11849,7898012293496,35061090,COLA BRANCA 90G DS ARTIGOS
30228,11849,7908363800875,35061090,COLA ESCOLAR BRANCA 40G ONDA
30229,11849,7896342450008,35061090,COLA BRANCA 040GR MERCUR
30230,11849,7897562200480,35061090,COLA BRANCA 90G MAXI CX/144 - FR
30233,11849,07897476681283,35061090,COLA BRANCA BASTAO 10G
30234,11849,7897254122861,35061090,COLA BRANCA 90G RADEX
30238,11849,7897464701061,35069190,COLA BRANCA KOALA DELTA 500G
30239,11849,7898012298521,35061090,COLA BRANCA GLINORTE 500G
30241,11849,07891200009107,35061090,COLA BRANCA 225G TEN
30242,11849,7898472258677,35069190,COLA BRANCA 500G POLYFIX/AEROFLEX/BRASCOLA/ TEK BOND
30245,11849,7897933621043,35061090,COLA BRANCA 1000GR APLICOLA
30246,11849,7893946019143,35069120,Cola Vonder Branca
30247,11849,7891153050782,35069190,Cola branca 500g lavavel 02850 PT 1 UN
30248,11849,7898304920239,35061090,COLA BRANCA 1KG NORCOLA
30249,11849,7898012298538,35061090,Cola Branca  Glinorte 1kg
30250,11849,7899917125332,35061090,COLA PLASTICA SERIE ESPECIAL BRANCA  1KG ANJO
30255,1380,7899821313733,69072200,"PISO 60X60 A CIMENTO BRANCO MATE 2,20M2 POINTER"
30257,41967,7896440501497,34052000,CERA LIQUIDA INCOLOR POLITRIZ - 750ML
30258,41967,7891242072442,34059000,CERA LIQUIDA VERMELHA BRIO
30259,41967,7891035116568,34051000,CERA LIQUIDA NUGGET MARROM 60ML
30260,41967,7898592801241,34022000,MULTICERA LIQUIDA 1LT
30261,41967,7891242480025,34051000,CERA LIQUIDA MARRON INGLESA 60ML
30262,41967,7894650008218,34052000,CERA LIQUIDA BRAVO INCOLOR 750ML
30263,41967,7897520100593,34053000,CERA AUTOM PROAUTO LIQUIDA 200ML
30264,2711,7898113085051,87169090,ARO P/ CARRINHO DE MAO EIXO 3/4 MAESTRO
30265,12894,7898926261192,39262000,CAPA CHUVA YAMA 12601 PP INFANT TP
30266,12894,7898926261284,39262000,CAPA CHUVA YAMA 12601 P INFANT ROYAL
30267,12894,7898926261567,39262000,CAPA CHUVA YAMA 12602 G JUVEN TP
30268,12894,7898554011046,62011300,CAPA P/CHUVA FORRADA AMARELA G DELTAPLUS UN
30269,12894,7899658363055,39262000,CAPA CHUVA MULHER MARAVILHA ZEIN
30270,12894,7898926261376,39262000,CAPA CHUVA YAMA 12604 GG ADULTO AZM
30271,12894,7898926261345,39262000,CAPA CHUVA YAMA 12604 P ADULTO AZM - 26
30275,12894,7898911482069,61130000,Capa Chuva Europa Ex/g Alba
30276,12894,7898911482106,61130000,Capa Chuva Europa P Preta Alba
30280,585,7898422180140,83024200,CANTONEIRA MOVEIS 110 20X13MM - SCHILD U
30284,585,7896202400754,72162100,"CANTONEIRA P/MOVEIS 3"" BICROMATIZADA OVERTIME"
30285,585,17898011974201,83024900,CANTONEIRA P/ PRATELEIRA 05X06
30288,585,7893946100391,83024900,CANTONEIRA P/PRATILEIRA BRANCA 12X14
30291,585,7898923643243,39249000,CANTONEIRA VERS LUMA
30293,585,7898923643243,39241000,CANTONEIRA LUMAR PORTA SH SAB
30294,585,7898630252394,39249000,CANTONEIRA GOTAS PT. ARCAPLAST 13005
30296,585,7896779600953,39249000,CANTONEIRA PLASTICA NITRONPLAST REF 95
30297,585,07896779600953,76042920,CANTONEIRA PARA BANH
30298,585,7000008804146,73089010,"CANTONEIRA ACO 1,50M ARMAC GDN"
30299,585,7896796304452,39229000,CANTONEIRA P/BANHEIRO DUBAI CINZA MEBUKI
30302,1117,7898945769389,39259090,DESCIDA DE AGUA PARA CALHA GRANPLAST
30304,43095,7897807450366,39249000,"CAIXA ORG MODULAR MODULAR 4,3L ACRILICO ARTHI"
30305,43095,7897807450342,39249000,"CAIXA ORG MODULAR MODULAR 2,2L ACRILICO ARTHI"
30306,39808,7898330670122,39259090,CAIXA MEDIDOR MONOFASICA M1 - ELETROBRAS
30308,1030,7891222100028,39229000,Caixa Descarga Controlada 9 Litros.
30310,1030,7891222100059,39229000,CAIXA DE DESCARGA 6L BRANCA ASTRA C15/S*BR1
30311,1030,7898945769204,39229000,CAIXA DE DESCARGA CINZA GRANPLAST
30313,1030,7899349186628,39229000,CAIXA DESCARGA BRANCO 000 SENG V2
30316,34637,7898911343063,39251000,CAIXA DAGUA 1.000LT C/TAMPA FORTLEV
30317,39599,07898626560038,39241000,TABUA PARA CARNE C/ CABO
30318,39599,7892190039259,39269090,FIXA FIO PARA CABO COAXIAL 7MM C/30 INTERNEED
30320,25004,7899682724112,76082090,"CABO DE ALUMINIO NOBRE 1,40M"
30321,25004,7898622850133,76081000,CABO DE ALUMINIO 3M ESTRIADO P/PISCINA BRUSTEC
30322,41953,7891114013962,82054000,CHAVE PHIL ACO/CB 1/8X5 CABO AM TRAMONTI PC0001PC
30323,41953,7894200184966,39229000,SUB CABO DE ACO DUAL FLUX
30324,41953,7897937412319,82011000,PA ACO 3 BICO CABO MAD 75CM Y MOMFORT PC0001PC
30325,41953,7897937412388,82011000,PA ACO 3 QD CABO Y MAD 75CM MOMFORT PC0001PC
30326,41953,7891114094541,82031010,LIMA ACO MOTOSSER 3/16X8 CABO AM TRAMON PC0001PC
30327,41953,7891117036760,82013000,"ENXADA ACO 2,5LB NORT RETA CABO 1,50CM T PC0001PC"
30328,41953,7891114077087,82052000,"MARRETA ACO 1,5KG OITAV CABO MAD 40508 T PC0001PC"
30329,41953,7897937400767,82052000,MARRETA ACO 2KG SEXT CABO MOMFORT PC0001PC
30330,41953,7891114068603,82014000,MACHADINHA ACO 600G CABO MAD TRAMONTINA PC0001PC
30331,41953,7891117011484,82013000,CHIBANCA ACO/CB 4LB CABO MAD 90CM TRAMON PC0001PC
30332,4350,07898611810056,39259090,BUCHA NYLON 10MM VAP SOLUTION
30335,4350,7898456460690,87149990,BUCHA COROA CG/TO/TITAN ES/KS/FAN/CBX/XLS (NYLON)
30337,39180,7895310000153,76090000,BUCHA ALUMINIO 1 1/4
30338,39180,7895310000146,76090000,BUCHA ALUMINIO 1 0/0
30341,2512,7898383100058,10063021,ARROZ BRACO TIPO 3 CAMPOS VERDES 1KG
30342,2512,7891118011056,21069050,CHICLE PLUTONITA ABRACO CONGELANTE C50
30343,2512,7899658390617,95030099,BOIA DE BRACO (PAR)
30344,2512,06942138967098,95030099,BOIA DE BRACO LISA B
30345,2512,7908073700434,87141000,BRACO OSCILANTE TIT 99/00 SMARTFOX
30346,2512,7896020618034,95030099,BOIA BRACO BICHINHOS 23X15CM
30347,2512,06942138949681,95030099,BOIA DE BRACO JUGLE
30348,2512,7898903985127,39249000,DUCHA C/BRACO 4 RED. BR/PT LUMAR
30349,2512,7899739201436,95030099,BOIA BRACO SPIDERM UN
30350,2512,6942138919561,95030099,BOIA BRACO HOMEM-ARA
30351,2512,7894061000948,39229000,CHUVEIRO PLAST 6 1/230CM BRACO BR LUCONI
30352,2512,6920388643559,95030099,BOIA DE BRACO
30353,2512,2050009592950,61112000,CAMISETA URSO ABRACO VRM/BRANCO RN
30354,2512,7896006290520,30049099,TOBRACORT SUS OFT. 5ML;
